order_item_id,order_id,product_id,quantity,price
OI061145,O030619,P036,1,1690
OI061146,O030619,P009,2,761
OI061147,O030619,P043,2,1355
OI061148,O030620,P056,1,1093
OI061149,O030621,P040,2,1088
OI061150,O030622,P023,2,1589
OI061151,O030622,P024,1,768
OI061152,O030622,P011,1,1752
OI061153,O030623,P056,2,1093
OI061154,O030623,P025,1,879
OI061155,O030623,P060,1,769
OI061156,O030624,P038,1,1466
OI061157,O030625,P057,2,802
OI061158,O030625,P033,1,1026
OI061159,O030626,P003,1,947
OI061160,O030626,P032,2,1487
OI061161,O030626,P014,1,1779
OI061162,O030627,P009,2,761
OI061163,O030628,P023,2,1589
OI061164,O030628,P049,2,1416
OI061165,O030628,P040,2,1088
OI061166,O030629,P029,2,746
OI061167,O030630,P003,1,947
OI061168,O030630,P041,1,1251
OI061169,O030630,P025,2,879
OI061170,O030631,P057,1,802
OI061171,O030632,P030,1,794
OI061172,O030633,P020,1,1794
OI061173,O030633,P005,2,1101
OI061174,O030633,P020,2,1794
OI061175,O030634,P008,2,856
OI061176,O030635,P030,2,794
OI061177,O030635,P028,1,1764
OI061178,O030636,P009,2,761
OI061179,O030637,P044,1,950
OI061180,O030637,P059,1,1750
OI061181,O030638,P039,1,750
OI061182,O030638,P003,1,947
OI061183,O030638,P015,2,749
OI061184,O030639,P041,1,1251
OI061185,O030639,P036,1,1690
OI061186,O030640,P046,1,1441
OI061187,O030641,P044,2,950
OI061188,O030642,P052,1,769
OI061189,O030643,P027,2,790
OI061190,O030643,P005,1,1101
OI061191,O030643,P056,1,1093
OI061192,O030644,P016,2,1807
OI061193,O030644,P045,1,731
OI061194,O030644,P052,1,769
OI061195,O030645,P003,2,947
OI061196,O030645,P021,1,1585
OI061197,O030646,P015,2,749
OI061198,O030646,P054,1,1979
OI061199,O030646,P036,1,1690
OI061200,O030647,P026,1,887
OI061201,O030648,P041,2,1251
OI061202,O030649,P001,2,1841
OI061203,O030649,P019,2,1100
OI061204,O030649,P059,1,1750
OI061205,O030650,P049,1,1416
OI061206,O030650,P029,2,746
OI061207,O030650,P045,1,731
OI061208,O030651,P004,1,860
OI061209,O030651,P006,2,1396
OI061210,O030652,P060,1,769
OI061211,O030652,P003,2,947
OI061212,O030652,P014,1,1779
OI061213,O030653,P025,1,879
OI061214,O030654,P018,2,764
OI061215,O030654,P039,1,750
OI061216,O030654,P031,2,980
OI061217,O030655,P003,2,947
OI061218,O030655,P019,1,1100
OI061219,O030656,P017,2,1908
OI061220,O030656,P053,2,1572
OI061221,O030657,P005,1,1101
OI061222,O030658,P010,1,1949
OI061223,O030659,P010,1,1949
OI061224,O030660,P041,1,1251
OI061225,O030660,P031,1,980
OI061226,O030660,P030,1,794
OI061227,O030661,P006,2,1396
OI061228,O030661,P001,2,1841
OI061229,O030662,P025,2,879
OI061230,O030663,P012,2,715
OI061231,O030663,P047,1,1165
OI061232,O030663,P054,2,1979
OI061233,O030664,P060,1,769
OI061234,O030664,P005,1,1101
OI061235,O030665,P003,1,947
OI061236,O030665,P032,2,1487
OI061237,O030665,P042,2,1718
OI061238,O030666,P060,2,769
OI061239,O030666,P030,2,794
OI061240,O030666,P049,2,1416
OI061241,O030667,P032,1,1487
OI061242,O030667,P033,2,1026
OI061243,O030668,P018,2,764
OI061244,O030669,P011,1,1752
OI061245,O030669,P011,1,1752
OI061246,O030670,P052,1,769
OI061247,O030671,P028,1,1764
OI061248,O030672,P022,2,1697
OI061249,O030673,P009,1,761
OI061250,O030673,P001,1,1841
OI061251,O030674,P026,1,887
OI061252,O030675,P003,2,947
OI061253,O030676,P032,2,1487
OI061254,O030676,P046,2,1441
OI061255,O030676,P022,2,1697
OI061256,O030677,P033,1,1026
OI061257,O030678,P022,1,1697
OI061258,O030678,P056,1,1093
OI061259,O030679,P015,2,749
OI061260,O030680,P060,1,769
OI061261,O030680,P045,2,731
OI061262,O030680,P018,1,764
OI061263,O030681,P060,2,769
OI061264,O030681,P006,1,1396
OI061265,O030682,P034,1,1686
OI061266,O030683,P024,2,768
OI061267,O030683,P029,1,746
OI061268,O030683,P055,1,861
OI061269,O030684,P059,1,1750
OI061270,O030684,P001,2,1841
OI061271,O030684,P038,1,1466
OI061272,O030685,P056,1,1093
OI061273,O030685,P044,1,950
OI061274,O030686,P025,2,879
OI061275,O030687,P004,2,860
OI061276,O030687,P016,2,1807
OI061277,O030687,P004,2,860
OI061278,O030688,P011,2,1752
OI061279,O030689,P042,1,1718
OI061280,O030689,P053,2,1572
OI061281,O030690,P058,1,951
OI061282,O030691,P041,1,1251
OI061283,O030691,P005,2,1101
OI061284,O030692,P034,2,1686
OI061285,O030693,P048,2,1658
OI061286,O030693,P019,2,1100
OI061287,O030694,P024,1,768
OI061288,O030694,P055,1,861
OI061289,O030694,P002,2,822
OI061290,O030695,P026,1,887
OI061291,O030696,P013,2,1716
OI061292,O030696,P052,2,769
OI061293,O030697,P060,1,769
OI061294,O030697,P013,2,1716
OI061295,O030698,P029,2,746
OI061296,O030699,P040,2,1088
OI061297,O030699,P033,1,1026
OI061298,O030700,P025,2,879
OI061299,O030701,P048,2,1658
OI061300,O030701,P005,2,1101
OI061301,O030702,P002,1,822
OI061302,O030703,P032,1,1487
OI061303,O030703,P059,2,1750
OI061304,O030703,P045,1,731
OI061305,O030704,P046,2,1441
OI061306,O030704,P006,2,1396
OI061307,O030705,P021,1,1585
OI061308,O030706,P058,2,951
OI061309,O030706,P019,1,1100
OI061310,O030706,P056,2,1093
OI061311,O030707,P025,1,879
OI061312,O030708,P035,1,978
OI061313,O030709,P032,1,1487
OI061314,O030710,P038,2,1466
OI061315,O030710,P051,1,1123
OI061316,O030711,P041,2,1251
OI061317,O030711,P030,1,794
OI061318,O030712,P003,1,947
OI061319,O030713,P010,2,1949
OI061320,O030713,P014,2,1779
OI061321,O030714,P008,1,856
OI061322,O030714,P034,1,1686
OI061323,O030715,P015,2,749
OI061324,O030715,P053,1,1572
OI061325,O030716,P040,1,1088
OI061326,O030717,P022,2,1697
OI061327,O030717,P012,2,715
OI061328,O030718,P006,1,1396
OI061329,O030718,P059,2,1750
OI061330,O030718,P027,1,790
OI061331,O030719,P023,2,1589
OI061332,O030720,P010,1,1949
OI061333,O030721,P043,2,1355
OI061334,O030721,P055,2,861
OI061335,O030722,P027,1,790
OI061336,O030723,P001,2,1841
OI061337,O030724,P053,2,1572
OI061338,O030724,P058,1,951
OI061339,O030724,P047,1,1165
OI061340,O030725,P007,1,1282
OI061341,O030726,P055,1,861
OI061342,O030727,P033,1,1026
OI061343,O030727,P010,2,1949
OI061344,O030727,P029,1,746
OI061345,O030728,P015,2,749
OI061346,O030728,P003,1,947
OI061347,O030728,P020,1,1794
OI061348,O030729,P036,2,1690
OI061349,O030730,P030,2,794
OI061350,O030730,P044,1,950
OI061351,O030730,P015,2,749
OI061352,O030731,P060,2,769
OI061353,O030732,P008,1,856
OI061354,O030732,P004,2,860
OI061355,O030732,P014,2,1779
OI061356,O030733,P050,1,1746
OI061357,O030733,P028,1,1764
OI061358,O030734,P048,1,1658
OI061359,O030735,P033,2,1026
OI061360,O030736,P017,1,1908
OI061361,O030736,P015,1,749
OI061362,O030736,P040,2,1088
OI061363,O030737,P038,2,1466
OI061364,O030737,P003,2,947
OI061365,O030738,P032,2,1487
OI061366,O030738,P024,2,768
OI061367,O030738,P017,1,1908
OI061368,O030739,P052,2,769
OI061369,O030739,P053,1,1572
OI061370,O030740,P034,1,1686
OI061371,O030740,P004,1,860
OI061372,O030740,P026,2,887
OI061373,O030741,P032,2,1487
OI061374,O030742,P004,2,860
OI061375,O030743,P060,1,769
OI061376,O030743,P027,2,790
OI061377,O030743,P008,1,856
OI061378,O030744,P025,1,879
OI061379,O030744,P041,1,1251
OI061380,O030744,P021,1,1585
OI061381,O030745,P012,2,715
OI061382,O030745,P005,2,1101
OI061383,O030746,P008,1,856
OI061384,O030746,P038,1,1466
OI061385,O030747,P004,1,860
OI061386,O030747,P035,1,978
OI061387,O030747,P009,2,761
OI061388,O030748,P015,2,749
OI061389,O030748,P004,2,860
OI061390,O030749,P049,1,1416
OI061391,O030749,P050,2,1746
OI061392,O030750,P051,1,1123
OI061393,O030750,P008,1,856
OI061394,O030751,P031,2,980
OI061395,O030751,P018,1,764
OI061396,O030751,P047,2,1165
OI061397,O030752,P051,2,1123
OI061398,O030752,P031,1,980
OI061399,O030752,P052,1,769
OI061400,O030753,P045,2,731
OI061401,O030753,P018,2,764
OI061402,O030753,P056,1,1093
OI061403,O030754,P028,1,1764
OI061404,O030755,P058,2,951
OI061405,O030756,P040,2,1088
OI061406,O030757,P041,1,1251
OI061407,O030758,P012,2,715
OI061408,O030759,P022,2,1697
OI061409,O030759,P039,2,750
OI061410,O030759,P051,2,1123
OI061411,O030760,P050,1,1746
OI061412,O030761,P019,1,1100
OI061413,O030761,P015,2,749
OI061414,O030762,P018,2,764
OI061415,O030763,P004,1,860
OI061416,O030763,P003,2,947
OI061417,O030763,P036,1,1690
OI061418,O030764,P035,1,978
OI061419,O030764,P012,1,715
OI061420,O030765,P011,1,1752
OI061421,O030765,P011,1,1752
OI061422,O030765,P035,2,978
OI061423,O030766,P021,2,1585
OI061424,O030766,P017,2,1908
OI061425,O030766,P035,1,978
OI061426,O030767,P040,2,1088
OI061427,O030767,P023,2,1589
OI061428,O030767,P045,1,731
OI061429,O030768,P043,2,1355
OI061430,O030769,P018,2,764
OI061431,O030770,P045,1,731
OI061432,O030770,P048,1,1658
OI061433,O030771,P036,2,1690
OI061434,O030771,P034,2,1686
OI061435,O030772,P035,2,978
OI061436,O030772,P006,2,1396
OI061437,O030772,P052,2,769
OI061438,O030773,P047,2,1165
OI061439,O030773,P043,2,1355
OI061440,O030774,P051,2,1123
OI061441,O030775,P050,1,1746
OI061442,O030776,P013,1,1716
OI061443,O030776,P010,1,1949
OI061444,O030777,P051,1,1123
OI061445,O030777,P014,1,1779
OI061446,O030778,P037,1,1213
OI061447,O030778,P034,2,1686
OI061448,O030779,P056,1,1093
OI061449,O030779,P015,2,749
OI061450,O030780,P038,1,1466
OI061451,O030780,P058,1,951
OI061452,O030780,P057,1,802
OI061453,O030781,P021,1,1585
OI061454,O030781,P008,2,856
OI061455,O030781,P048,1,1658
OI061456,O030782,P022,1,1697
OI061457,O030783,P059,2,1750
OI061458,O030783,P055,2,861
OI061459,O030783,P037,2,1213
OI061460,O030784,P046,2,1441
OI061461,O030784,P036,1,1690
OI061462,O030784,P021,2,1585
OI061463,O030785,P011,2,1752
OI061464,O030786,P006,1,1396
OI061465,O030786,P016,1,1807
OI061466,O030786,P060,1,769
OI061467,O030787,P044,2,950
OI061468,O030787,P030,1,794
OI061469,O030788,P034,2,1686
OI061470,O030789,P055,2,861
OI061471,O030790,P034,1,1686
OI061472,O030790,P019,2,1100
OI061473,O030790,P001,2,1841
OI061474,O030791,P019,1,1100
OI061475,O030791,P027,1,790
OI061476,O030792,P044,2,950
OI061477,O030792,P027,1,790
OI061478,O030792,P031,1,980
OI061479,O030793,P026,1,887
OI061480,O030793,P013,1,1716
OI061481,O030793,P007,2,1282
OI061482,O030794,P035,2,978
OI061483,O030794,P020,2,1794
OI061484,O030795,P042,2,1718
OI061485,O030795,P052,1,769
OI061486,O030796,P020,1,1794
OI061487,O030796,P057,2,802
OI061488,O030797,P018,2,764
OI061489,O030797,P006,1,1396
OI061490,O030798,P006,2,1396
OI061491,O030798,P002,2,822
OI061492,O030799,P038,1,1466
OI061493,O030799,P058,1,951
OI061494,O030800,P017,1,1908
OI061495,O030800,P053,1,1572
OI061496,O030801,P046,2,1441
OI061497,O030802,P044,2,950
OI061498,O030803,P036,1,1690
OI061499,O030804,P059,2,1750
OI061500,O030804,P052,1,769
OI061501,O030804,P023,2,1589
OI061502,O030805,P040,1,1088
OI061503,O030805,P059,2,1750
OI061504,O030805,P020,1,1794
OI061505,O030806,P031,2,980
OI061506,O030806,P060,1,769
OI061507,O030807,P051,2,1123
OI061508,O030808,P026,1,887
OI061509,O030808,P056,1,1093
OI061510,O030808,P019,2,1100
OI061511,O030809,P025,2,879
OI061512,O030809,P059,2,1750
OI061513,O030809,P009,2,761
OI061514,O030810,P054,1,1979
OI061515,O030810,P035,2,978
OI061516,O030811,P051,1,1123
OI061517,O030812,P046,1,1441
OI061518,O030812,P014,1,1779
OI061519,O030813,P019,2,1100
OI061520,O030813,P010,1,1949
OI061521,O030814,P052,1,769
OI061522,O030814,P022,2,1697
OI061523,O030815,P047,1,1165
OI061524,O030815,P012,2,715
OI061525,O030816,P039,2,750
OI061526,O030817,P030,1,794
OI061527,O030817,P034,1,1686
OI061528,O030817,P050,1,1746
OI061529,O030818,P030,2,794
OI061530,O030818,P036,1,1690
OI061531,O030819,P028,1,1764
OI061532,O030819,P029,1,746
OI061533,O030820,P027,1,790
OI061534,O030820,P059,1,1750
OI061535,O030821,P001,2,1841
OI061536,O030821,P046,1,1441
OI061537,O030821,P044,2,950
OI061538,O030822,P052,1,769
OI061539,O030822,P054,2,1979
OI061540,O030822,P016,2,1807
OI061541,O030823,P044,2,950
OI061542,O030824,P037,1,1213
OI061543,O030824,P058,1,951
OI061544,O030824,P028,1,1764
OI061545,O030825,P056,1,1093
OI061546,O030825,P010,1,1949
OI061547,O030825,P030,2,794
OI061548,O030826,P006,1,1396
OI061549,O030826,P005,2,1101
OI061550,O030827,P024,1,768
OI061551,O030827,P032,2,1487
OI061552,O030827,P005,1,1101
OI061553,O030828,P025,2,879
OI061554,O030828,P029,2,746
OI061555,O030829,P046,1,1441
OI061556,O030829,P039,1,750
OI061557,O030829,P036,2,1690
OI061558,O030830,P005,2,1101
OI061559,O030830,P011,2,1752
OI061560,O030831,P018,1,764
OI061561,O030831,P030,1,794
OI061562,O030831,P017,1,1908
OI061563,O030832,P011,1,1752
OI061564,O030833,P021,1,1585
OI061565,O030833,P019,1,1100
OI061566,O030834,P008,2,856
OI061567,O030834,P057,2,802
OI061568,O030834,P042,2,1718
OI061569,O030835,P019,2,1100
OI061570,O030835,P027,2,790
OI061571,O030835,P021,2,1585
OI061572,O030836,P010,2,1949
OI061573,O030836,P039,2,750
OI061574,O030837,P018,1,764
OI061575,O030837,P001,1,1841
OI061576,O030837,P019,2,1100
OI061577,O030838,P019,1,1100
OI061578,O030839,P040,1,1088
OI061579,O030839,P044,2,950
OI061580,O030839,P021,2,1585
OI061581,O030840,P043,1,1355
OI061582,O030841,P045,1,731
OI061583,O030841,P007,1,1282
OI061584,O030841,P017,2,1908
OI061585,O030842,P001,2,1841
OI061586,O030843,P060,2,769
OI061587,O030843,P036,2,1690
OI061588,O030843,P032,2,1487
OI061589,O030844,P019,2,1100
OI061590,O030844,P032,1,1487
OI061591,O030845,P057,1,802
OI061592,O030845,P020,2,1794
OI061593,O030846,P021,2,1585
OI061594,O030846,P018,1,764
OI061595,O030846,P058,1,951
OI061596,O030847,P056,2,1093
OI061597,O030847,P016,1,1807
OI061598,O030847,P049,2,1416
OI061599,O030848,P027,2,790
OI061600,O030848,P017,1,1908
OI061601,O030848,P055,2,861
OI061602,O030849,P024,2,768
OI061603,O030849,P039,2,750
OI061604,O030850,P008,1,856
OI061605,O030850,P048,1,1658
OI061606,O030850,P027,2,790
OI061607,O030851,P022,2,1697
OI061608,O030852,P009,2,761
OI061609,O030852,P052,1,769
OI061610,O030853,P011,1,1752
OI061611,O030853,P058,2,951
OI061612,O030854,P047,1,1165
OI061613,O030854,P028,2,1764
OI061614,O030855,P046,2,1441
OI061615,O030856,P006,2,1396
OI061616,O030856,P006,1,1396
OI061617,O030857,P054,1,1979
OI061618,O030857,P031,2,980
OI061619,O030858,P034,1,1686
OI061620,O030858,P058,2,951
OI061621,O030859,P011,1,1752
OI061622,O030860,P037,2,1213
OI061623,O030861,P028,1,1764
OI061624,O030861,P011,1,1752
OI061625,O030861,P013,1,1716
OI061626,O030862,P057,2,802
OI061627,O030862,P040,1,1088
OI061628,O030863,P015,1,749
OI061629,O030863,P017,1,1908
OI061630,O030864,P040,2,1088
OI061631,O030864,P014,1,1779
OI061632,O030865,P045,1,731
OI061633,O030866,P045,1,731
OI061634,O030866,P020,1,1794
OI061635,O030866,P058,1,951
OI061636,O030867,P058,2,951
OI061637,O030867,P050,1,1746
OI061638,O030867,P057,1,802
OI061639,O030868,P043,1,1355
OI061640,O030868,P019,2,1100
OI061641,O030868,P036,2,1690
OI061642,O030869,P037,2,1213
OI061643,O030870,P036,2,1690
OI061644,O030871,P013,2,1716
OI061645,O030871,P010,2,1949
OI061646,O030871,P002,1,822
OI061647,O030872,P029,1,746
OI061648,O030872,P043,2,1355
OI061649,O030873,P006,1,1396
OI061650,O030873,P015,2,749
OI061651,O030873,P056,1,1093
OI061652,O030874,P051,1,1123
OI061653,O030874,P003,2,947
OI061654,O030875,P058,2,951
OI061655,O030875,P057,2,802
OI061656,O030875,P038,2,1466
OI061657,O030876,P045,2,731
OI061658,O030876,P031,1,980
OI061659,O030876,P036,2,1690
OI061660,O030877,P008,1,856
OI061661,O030877,P049,2,1416
OI061662,O030877,P030,2,794
OI061663,O030878,P058,1,951
OI061664,O030878,P010,1,1949
OI061665,O030878,P057,1,802
OI061666,O030879,P049,1,1416
OI061667,O030879,P024,2,768
OI061668,O030880,P012,1,715
OI061669,O030881,P029,2,746
OI061670,O030881,P049,2,1416
OI061671,O030881,P053,1,1572
OI061672,O030882,P042,2,1718
OI061673,O030882,P044,1,950
OI061674,O030883,P013,1,1716
OI061675,O030883,P037,2,1213
OI061676,O030884,P041,2,1251
OI061677,O030885,P039,1,750
OI061678,O030885,P052,1,769
OI061679,O030886,P027,1,790
OI061680,O030886,P003,1,947
OI061681,O030887,P027,2,790
OI061682,O030888,P046,2,1441
OI061683,O030888,P001,2,1841
OI061684,O030888,P005,2,1101
OI061685,O030889,P014,2,1779
OI061686,O030889,P030,2,794
OI061687,O030890,P040,2,1088
OI061688,O030891,P020,1,1794
OI061689,O030891,P046,1,1441
OI061690,O030892,P016,1,1807
OI061691,O030892,P021,2,1585
OI061692,O030893,P046,2,1441
OI061693,O030893,P009,2,761
OI061694,O030894,P039,2,750
OI061695,O030894,P043,1,1355
OI061696,O030895,P001,2,1841
OI061697,O030895,P011,2,1752
OI061698,O030895,P030,2,794
OI061699,O030896,P057,2,802
OI061700,O030896,P052,1,769
OI061701,O030897,P039,2,750
OI061702,O030897,P004,1,860
OI061703,O030897,P009,2,761
OI061704,O030898,P027,2,790
OI061705,O030898,P036,2,1690
OI061706,O030899,P021,2,1585
OI061707,O030899,P035,1,978
OI061708,O030900,P052,2,769
OI061709,O030900,P035,1,978
OI061710,O030901,P015,2,749
OI061711,O030901,P021,1,1585
OI061712,O030902,P049,2,1416
OI061713,O030903,P003,2,947
OI061714,O030903,P018,1,764
OI061715,O030903,P046,2,1441
OI061716,O030904,P045,1,731
OI061717,O030905,P041,2,1251
OI061718,O030905,P024,1,768
OI061719,O030905,P021,2,1585
OI061720,O030906,P030,2,794
OI061721,O030906,P015,1,749
OI061722,O030907,P055,1,861
OI061723,O030907,P004,2,860
OI061724,O030908,P040,2,1088
OI061725,O030909,P016,2,1807
OI061726,O030909,P028,2,1764
OI061727,O030909,P019,2,1100
OI061728,O030910,P040,1,1088
OI061729,O030911,P005,2,1101
OI061730,O030911,P018,1,764
OI061731,O030911,P058,2,951
OI061732,O030912,P019,2,1100
OI061733,O030912,P058,1,951
OI061734,O030912,P052,1,769
OI061735,O030913,P042,1,1718
OI061736,O030913,P034,1,1686
OI061737,O030913,P002,2,822
OI061738,O030914,P028,1,1764
OI061739,O030915,P035,1,978
OI061740,O030916,P051,2,1123
OI061741,O030917,P001,1,1841
OI061742,O030917,P047,2,1165
OI061743,O030918,P018,1,764
OI061744,O030918,P049,2,1416
OI061745,O030918,P045,1,731
OI061746,O030919,P024,2,768
OI061747,O030919,P045,1,731
OI061748,O030919,P060,2,769
OI061749,O030920,P049,1,1416
OI061750,O030921,P046,1,1441
OI061751,O030921,P009,2,761
OI061752,O030922,P032,1,1487
OI061753,O030922,P002,2,822
OI061754,O030923,P033,1,1026
OI061755,O030923,P008,1,856
OI061756,O030923,P035,2,978
OI061757,O030924,P042,1,1718
OI061758,O030925,P037,1,1213
OI061759,O030925,P011,2,1752
OI061760,O030925,P007,2,1282
OI061761,O030926,P044,1,950
OI061762,O030926,P003,2,947
OI061763,O030926,P014,1,1779
OI061764,O030927,P054,1,1979
OI061765,O030928,P016,2,1807
OI061766,O030928,P031,2,980
OI061767,O030928,P049,1,1416
OI061768,O030929,P009,2,761
OI061769,O030929,P044,1,950
OI061770,O030930,P034,1,1686
OI061771,O030930,P025,1,879
OI061772,O030930,P059,2,1750
OI061773,O030931,P016,2,1807
OI061774,O030931,P048,2,1658
OI061775,O030931,P035,1,978
OI061776,O030932,P043,1,1355
OI061777,O030933,P051,1,1123
OI061778,O030934,P055,1,861
OI061779,O030935,P022,1,1697
OI061780,O030936,P060,2,769
OI061781,O030936,P030,1,794
OI061782,O030936,P041,1,1251
OI061783,O030937,P029,2,746
OI061784,O030938,P007,1,1282
OI061785,O030938,P045,2,731
OI061786,O030938,P001,1,1841
OI061787,O030939,P001,1,1841
OI061788,O030939,P012,1,715
OI061789,O030939,P026,1,887
OI061790,O030940,P042,2,1718
OI061791,O030940,P021,2,1585
OI061792,O030940,P031,2,980
OI061793,O030941,P038,1,1466
OI061794,O030942,P038,1,1466
OI061795,O030943,P050,1,1746
OI061796,O030944,P017,2,1908
OI061797,O030945,P017,1,1908
OI061798,O030946,P010,2,1949
OI061799,O030947,P055,1,861
OI061800,O030947,P002,1,822
OI061801,O030947,P047,2,1165
OI061802,O030948,P020,2,1794
OI061803,O030948,P050,1,1746
OI061804,O030949,P051,2,1123
OI061805,O030949,P031,2,980
OI061806,O030950,P048,1,1658
OI061807,O030951,P028,1,1764
OI061808,O030951,P025,1,879
OI061809,O030951,P039,2,750
OI061810,O030952,P014,1,1779
OI061811,O030952,P056,2,1093
OI061812,O030952,P044,1,950
OI061813,O030953,P043,1,1355
OI061814,O030954,P005,1,1101
OI061815,O030954,P010,1,1949
OI061816,O030954,P046,2,1441
OI061817,O030955,P027,2,790
OI061818,O030955,P039,1,750
OI061819,O030955,P051,1,1123
OI061820,O030956,P040,2,1088
OI061821,O030956,P014,2,1779
OI061822,O030957,P060,2,769
OI061823,O030957,P021,2,1585
OI061824,O030957,P047,2,1165
OI061825,O030958,P027,2,790
OI061826,O030959,P005,2,1101
OI061827,O030959,P054,2,1979
OI061828,O030960,P003,1,947
OI061829,O030961,P036,1,1690
OI061830,O030962,P044,2,950
OI061831,O030963,P021,1,1585
OI061832,O030963,P026,1,887
OI061833,O030963,P048,2,1658
OI061834,O030964,P019,1,1100
OI061835,O030965,P056,2,1093
OI061836,O030965,P025,1,879
OI061837,O030966,P024,1,768
OI061838,O030967,P053,2,1572
OI061839,O030967,P052,1,769
OI061840,O030967,P031,1,980
OI061841,O030968,P043,2,1355
OI061842,O030968,P045,2,731
OI061843,O030968,P054,2,1979
OI061844,O030969,P010,1,1949
OI061845,O030969,P023,1,1589
OI061846,O030970,P001,1,1841
OI061847,O030971,P053,1,1572
OI061848,O030971,P037,1,1213
OI061849,O030971,P019,2,1100
OI061850,O030972,P057,1,802
OI061851,O030972,P009,1,761
OI061852,O030972,P049,1,1416
OI061853,O030973,P056,2,1093
OI061854,O030974,P005,1,1101
OI061855,O030975,P026,2,887
OI061856,O030976,P024,1,768
OI061857,O030976,P046,2,1441
OI061858,O030976,P035,1,978
OI061859,O030977,P023,1,1589
OI061860,O030977,P002,2,822
OI061861,O030977,P036,2,1690
OI061862,O030978,P037,1,1213
OI061863,O030978,P054,2,1979
OI061864,O030978,P060,1,769
OI061865,O030979,P049,1,1416
OI061866,O030979,P011,1,1752
OI061867,O030980,P012,2,715
OI061868,O030980,P022,1,1697
OI061869,O030980,P015,2,749
OI061870,O030981,P053,1,1572
OI061871,O030982,P037,1,1213
OI061872,O030982,P021,2,1585
OI061873,O030983,P021,1,1585
OI061874,O030983,P038,2,1466
OI061875,O030984,P002,1,822
OI061876,O030984,P041,1,1251
OI061877,O030985,P039,1,750
OI061878,O030985,P054,1,1979
OI061879,O030986,P013,2,1716
OI061880,O030986,P059,1,1750
OI061881,O030986,P028,2,1764
OI061882,O030987,P023,2,1589
OI061883,O030987,P055,1,861
OI061884,O030988,P046,1,1441
OI061885,O030988,P045,1,731
OI061886,O030989,P028,2,1764
OI061887,O030989,P018,2,764
OI061888,O030990,P039,2,750
OI061889,O030990,P005,1,1101
OI061890,O030990,P002,1,822
OI061891,O030991,P048,2,1658
OI061892,O030991,P042,2,1718
OI061893,O030991,P009,1,761
OI061894,O030992,P008,2,856
OI061895,O030993,P004,2,860
OI061896,O030993,P034,2,1686
OI061897,O030994,P052,2,769
OI061898,O030995,P036,2,1690
OI061899,O030995,P026,1,887
OI061900,O030996,P037,1,1213
OI061901,O030996,P033,1,1026
OI061902,O030997,P010,2,1949
OI061903,O030997,P054,2,1979
OI061904,O030997,P018,2,764
OI061905,O030998,P059,1,1750
OI061906,O030998,P043,1,1355
OI061907,O030999,P053,2,1572
OI061908,O030999,P005,2,1101
OI061909,O030999,P056,1,1093
OI061910,O031000,P003,1,947
OI061911,O031001,P006,2,1396
OI061912,O031002,P052,2,769
OI061913,O031002,P043,2,1355
OI061914,O031003,P034,2,1686
OI061915,O031003,P003,2,947
OI061916,O031004,P034,1,1686
OI061917,O031004,P055,1,861
OI061918,O031004,P032,1,1487
OI061919,O031005,P058,1,951
OI061920,O031006,P055,2,861
OI061921,O031006,P053,2,1572
OI061922,O031007,P013,1,1716
OI061923,O031007,P016,1,1807
OI061924,O031008,P019,2,1100
OI061925,O031008,P022,2,1697
OI061926,O031009,P029,2,746
OI061927,O031009,P019,2,1100
OI061928,O031009,P021,1,1585
OI061929,O031010,P056,1,1093
OI061930,O031011,P058,1,951
OI061931,O031012,P020,1,1794
OI061932,O031012,P034,1,1686
OI061933,O031013,P006,2,1396
OI061934,O031014,P024,1,768
OI061935,O031014,P003,1,947
OI061936,O031014,P040,1,1088
OI061937,O031015,P027,1,790
OI061938,O031015,P056,2,1093
OI061939,O031015,P010,1,1949
OI061940,O031016,P030,2,794
OI061941,O031016,P046,1,1441
OI061942,O031016,P037,2,1213
OI061943,O031017,P035,2,978
OI061944,O031017,P026,1,887
OI061945,O031018,P008,2,856
OI061946,O031018,P010,2,1949
OI061947,O031019,P001,1,1841
OI061948,O031019,P038,2,1466
OI061949,O031019,P037,2,1213
OI061950,O031020,P037,2,1213
OI061951,O031020,P026,1,887
OI061952,O031020,P005,2,1101
OI061953,O031021,P001,2,1841
OI061954,O031021,P033,1,1026
OI061955,O031022,P001,1,1841
OI061956,O031022,P016,2,1807
OI061957,O031022,P019,2,1100
OI061958,O031023,P039,1,750
OI061959,O031023,P049,1,1416
OI061960,O031023,P011,1,1752
OI061961,O031024,P023,2,1589
OI061962,O031024,P020,1,1794
OI061963,O031025,P005,1,1101
OI061964,O031026,P033,1,1026
OI061965,O031026,P030,1,794
OI061966,O031027,P001,2,1841
OI061967,O031027,P005,2,1101
OI061968,O031028,P041,2,1251
OI061969,O031028,P052,1,769
OI061970,O031028,P017,1,1908
OI061971,O031029,P009,1,761
OI061972,O031029,P045,2,731
OI061973,O031030,P007,1,1282
OI061974,O031030,P042,2,1718
OI061975,O031030,P040,1,1088
OI061976,O031031,P004,1,860
OI061977,O031031,P054,2,1979
OI061978,O031031,P022,2,1697
OI061979,O031032,P056,1,1093
OI061980,O031033,P050,1,1746
OI061981,O031033,P015,2,749
OI061982,O031033,P060,1,769
OI061983,O031034,P013,1,1716
OI061984,O031034,P024,2,768
OI061985,O031034,P005,1,1101
OI061986,O031035,P003,2,947
OI061987,O031035,P045,1,731
